T	Origin	Destination	Distance	TripTime
136	3	0	1	12
136	3	1	1	6
136	3	2	1	60
136	3	3	1	9
136	3	4	1	15
136	4	0	1	24
136	4	1	1	18
136	4	2	1	39
136	4	3	1	15
136	4	4	1	12
135	0	0	1	9
135	0	1	1	15
135	0	2	1	75
135	0	3	1	12
135	0	4	1	24
135	1	0	1	15
135	1	1	1	6
135	1	2	1	66
135	1	3	1	6
135	1	4	1	18
135	2	0	1	75
135	2	1	1	66
135	2	2	1	6
135	2	3	1	60
135	2	4	1	39
135	3	0	1	12
135	3	1	1	6
135	3	2	1	60
135	3	3	1	9
135	3	4	1	15
135	4	0	1	24
135	4	1	1	18
135	4	2	1	39
135	4	3	1	15
135	4	4	1	12
134	0	0	1	9
134	0	1	1	15
134	0	2	1	75
134	0	3	1	12
134	0	4	1	24
134	1	0	1	15
134	1	1	1	6
134	1	2	1	66
134	1	3	1	6
134	1	4	1	18
134	2	0	1	75
134	2	1	1	66
134	2	2	1	6
134	2	3	1	60
134	2	4	1	39
134	3	0	1	12
134	3	1	1	6
134	3	2	1	60
134	3	3	1	9
134	3	4	1	15
134	4	0	1	24
134	4	1	1	18
134	4	2	1	39
134	4	3	1	15
134	4	4	1	12
133	0	0	1	9
133	0	1	1	15
133	0	2	1	75
133	0	3	1	12
133	0	4	1	24
133	1	0	1	15
133	1	1	1	6
133	1	2	1	66
133	1	3	1	6
133	1	4	1	18
133	2	0	1	75
133	2	1	1	66
133	2	2	1	6
133	2	3	1	60
133	2	4	1	39
133	3	0	1	12
133	3	1	1	6
133	3	2	1	60
133	3	3	1	9
133	3	4	1	15
133	4	0	1	24
133	4	1	1	18
133	4	2	1	39
133	4	3	1	15
133	4	4	1	12
132	0	0	1	9
132	0	1	1	15
132	0	2	1	75
132	0	3	1	12
132	0	4	1	24
132	1	0	1	15
132	1	1	1	6
132	1	2	1	66
132	1	3	1	6
132	1	4	1	18
132	2	0	1	75
132	2	1	1	66
132	2	2	1	6
132	2	3	1	60
132	2	4	1	39
132	3	0	1	12
132	3	1	1	6
132	3	2	1	60
132	3	3	1	9
132	3	4	1	15
132	4	0	1	24
132	4	1	1	18
132	4	2	1	39
132	4	3	1	15
132	4	4	1	12
131	0	0	1	9
131	0	1	1	15
131	0	2	1	75
131	0	3	1	12
131	0	4	1	24
131	1	0	1	15
131	1	1	1	6
131	1	2	1	66
131	1	3	1	6
131	1	4	1	18
131	2	0	1	75
131	2	1	1	66
131	2	2	1	6
131	2	3	1	60
131	2	4	1	39
131	3	0	1	12
131	3	1	1	6
131	3	2	1	60
131	3	3	1	9
131	3	4	1	15
131	4	0	1	24
131	4	1	1	18
131	4	2	1	39
131	4	3	1	15
131	4	4	1	12
130	0	0	1	9
130	0	1	1	15
130	0	2	1	75
130	0	3	1	12
130	0	4	1	24
130	1	0	1	15
130	1	1	1	6
130	1	2	1	66
130	1	3	1	6
130	1	4	1	18
130	2	0	1	75
130	2	1	1	66
130	2	2	1	6
130	2	3	1	60
130	2	4	1	39
130	3	0	1	12
130	3	1	1	6
130	3	2	1	60
130	3	3	1	9
130	3	4	1	15
130	4	0	1	24
130	4	1	1	18
130	4	2	1	39
130	4	3	1	15
130	4	4	1	12
129	0	0	1	9
129	0	1	1	15
129	0	2	1	75
129	0	3	1	12
129	0	4	1	24
129	1	0	1	15
129	1	1	1	6
129	1	2	1	66
129	1	3	1	6
129	1	4	1	18
129	2	0	1	75
129	2	1	1	66
129	2	2	1	6
129	2	3	1	60
129	2	4	1	39
129	3	0	1	12
129	3	1	1	6
129	3	2	1	60
129	3	3	1	9
129	3	4	1	15
129	4	0	1	24
129	4	1	1	18
129	4	2	1	39
129	4	3	1	15
129	4	4	1	12
128	0	0	1	9
128	0	1	1	15
128	0	2	1	75
128	0	3	1	12
128	0	4	1	24
128	1	0	1	15
128	1	1	1	6
128	1	2	1	66
128	1	3	1	6
128	1	4	1	18
128	2	0	1	75
128	2	1	1	66
128	2	2	1	6
128	2	3	1	60
128	2	4	1	39
128	3	0	1	12
128	3	1	1	6
128	3	2	1	60
128	3	3	1	9
128	3	4	1	15
128	4	0	1	24
128	4	1	1	18
128	4	2	1	39
128	4	3	1	15
128	4	4	1	12
127	0	0	1	9
127	0	1	1	15
127	0	2	1	75
127	0	3	1	12
127	0	4	1	24
127	1	0	1	15
127	1	1	1	6
127	1	2	1	66
127	1	3	1	6
127	1	4	1	18
127	2	0	1	75
127	2	1	1	66
127	2	2	1	6
127	2	3	1	60
127	2	4	1	39
127	3	0	1	12
127	3	1	1	6
127	3	2	1	60
127	3	3	1	9
127	3	4	1	15
127	4	0	1	24
127	4	1	1	18
127	4	2	1	39
127	4	3	1	15
127	4	4	1	12
126	0	0	1	9
126	0	1	1	15
126	0	2	1	75
126	0	3	1	12
126	0	4	1	24
126	1	0	1	15
126	1	1	1	6
126	1	2	1	66
126	1	3	1	6
126	1	4	1	18
126	2	0	1	75
126	2	1	1	66
126	2	2	1	6
126	2	3	1	60
126	2	4	1	39
126	3	0	1	12
126	3	1	1	6
126	3	2	1	60
126	3	3	1	9
126	3	4	1	15
126	4	0	1	24
126	4	1	1	18
126	4	2	1	39
126	4	3	1	15
126	4	4	1	12
125	0	0	1	9
125	0	1	1	15
125	0	2	1	75
125	0	3	1	12
125	0	4	1	24
125	1	0	1	15
125	1	1	1	6
125	1	2	1	66
125	1	3	1	6
125	1	4	1	18
125	2	0	1	75
125	2	1	1	66
125	2	2	1	6
125	2	3	1	60
125	2	4	1	39
125	3	0	1	12
125	3	1	1	6
125	3	2	1	60
125	3	3	1	9
125	3	4	1	15
125	4	0	1	24
125	4	1	1	18
125	4	2	1	39
125	4	3	1	15
125	4	4	1	12
124	0	0	1	9
124	0	1	1	15
124	0	2	1	75
124	0	3	1	12
124	0	4	1	24
124	1	0	1	15
124	1	1	1	6
124	1	2	1	66
124	1	3	1	6
124	1	4	1	18
124	2	0	1	75
124	2	1	1	66
124	2	2	1	6
124	2	3	1	60
124	2	4	1	39
124	3	0	1	12
124	3	1	1	6
124	3	2	1	60
124	3	3	1	9
124	3	4	1	15
124	4	0	1	24
124	4	1	1	18
124	4	2	1	39
124	4	3	1	15
124	4	4	1	12
123	0	0	1	9
123	0	1	1	15
123	0	2	1	75
123	0	3	1	12
123	0	4	1	24
123	1	0	1	15
123	1	1	1	6
123	1	2	1	66
123	1	3	1	6
123	1	4	1	18
123	2	0	1	75
123	2	1	1	66
123	2	2	1	6
123	2	3	1	60
123	2	4	1	39
123	3	0	1	12
123	3	1	1	6
123	3	2	1	60
123	3	3	1	9
123	3	4	1	15
123	4	0	1	24
123	4	1	1	18
123	4	2	1	39
123	4	3	1	15
123	4	4	1	12
122	0	0	1	9
122	0	1	1	15
122	0	2	1	75
122	0	3	1	12
122	0	4	1	24
122	1	0	1	15
122	1	1	1	6
122	1	2	1	66
122	1	3	1	6
122	1	4	1	18
122	2	0	1	75
122	2	1	1	66
122	2	2	1	6
122	2	3	1	60
122	2	4	1	39
122	3	0	1	12
122	3	1	1	6
122	3	2	1	60
122	3	3	1	9
122	3	4	1	15
122	4	0	1	24
122	4	1	1	18
122	4	2	1	39
122	4	3	1	15
122	4	4	1	12
121	0	0	1	9
121	0	1	1	15
121	0	2	1	75
121	0	3	1	12
121	0	4	1	24
121	1	0	1	15
121	1	1	1	6
121	1	2	1	66
121	1	3	1	6
121	1	4	1	18
121	2	0	1	75
121	2	1	1	66
121	2	2	1	6
121	2	3	1	60
121	2	4	1	39
121	3	0	1	12
121	3	1	1	6
121	3	2	1	60
121	3	3	1	9
121	3	4	1	15
121	4	0	1	24
121	4	1	1	18
121	4	2	1	39
121	4	3	1	15
121	4	4	1	12
120	0	0	1	9
120	0	1	1	15
120	0	2	1	75
120	0	3	1	12
120	0	4	1	24
120	1	0	1	15
120	1	1	1	6
120	1	2	1	66
120	1	3	1	6
120	1	4	1	18
120	2	0	1	75
120	2	1	1	66
120	2	2	1	6
120	2	3	1	60
120	2	4	1	39
120	3	0	1	12
120	3	1	1	6
120	3	2	1	60
120	3	3	1	9
120	3	4	1	15
120	4	0	1	24
120	4	1	1	18
120	4	2	1	39
120	4	3	1	15
120	4	4	1	12
119	0	0	1	9
119	0	1	1	15
119	0	2	1	75
119	0	3	1	12
119	0	4	1	24
119	1	0	1	15
119	1	1	1	6
119	1	2	1	66
119	1	3	1	6
119	1	4	1	18
119	2	0	1	75
119	2	1	1	66
119	2	2	1	6
119	2	3	1	60
119	2	4	1	39
119	3	0	1	12
119	3	1	1	6
119	3	2	1	60
119	3	3	1	9
119	3	4	1	15
119	4	0	1	24
119	4	1	1	18
119	4	2	1	39
119	4	3	1	15
119	4	4	1	12
118	0	0	1	9
118	0	1	1	15
118	0	2	1	75
118	0	3	1	12
118	0	4	1	24
118	1	0	1	15
118	1	1	1	6
118	1	2	1	66
118	1	3	1	6
118	1	4	1	18
118	2	0	1	75
118	2	1	1	66
118	2	2	1	6
118	2	3	1	60
118	2	4	1	39
118	3	0	1	12
118	3	1	1	6
118	3	2	1	60
118	3	3	1	9
118	3	4	1	15
118	4	0	1	24
118	4	1	1	18
118	4	2	1	39
118	4	3	1	15
118	4	4	1	12
117	0	0	1	9
117	0	1	1	15
117	0	2	1	75
117	0	3	1	12
117	0	4	1	24
117	1	0	1	15
117	1	1	1	6
117	1	2	1	66
117	1	3	1	6
117	1	4	1	18
117	2	0	1	75
117	2	1	1	66
117	2	2	1	6
117	2	3	1	60
117	2	4	1	39
117	3	0	1	12
117	3	1	1	6
117	3	2	1	60
117	3	3	1	9
117	3	4	1	15
117	4	0	1	24
117	4	1	1	18
117	4	2	1	39
117	4	3	1	15
117	4	4	1	12
116	0	0	1	9
116	0	1	1	15
116	0	2	1	75
116	0	3	1	12
116	0	4	1	24
116	1	0	1	15
116	1	1	1	6
116	1	2	1	66
116	1	3	1	6
116	1	4	1	18
116	2	0	1	75
116	2	1	1	66
116	2	2	1	6
116	2	3	1	60
116	2	4	1	39
116	3	0	1	12
116	3	1	1	6
116	3	2	1	60
116	3	3	1	9
116	3	4	1	15
116	4	0	1	24
116	4	1	1	18
116	4	2	1	39
116	4	3	1	15
116	4	4	1	12
115	0	0	1	9
115	0	1	1	15
115	0	2	1	75
115	0	3	1	12
115	0	4	1	24
115	1	0	1	15
115	1	1	1	6
115	1	2	1	66
115	1	3	1	6
115	1	4	1	18
115	2	0	1	75
115	2	1	1	66
115	2	2	1	6
115	2	3	1	60
115	2	4	1	39
115	3	0	1	12
115	3	1	1	6
115	3	2	1	60
115	3	3	1	9
115	3	4	1	15
115	4	0	1	24
115	4	1	1	18
115	4	2	1	39
115	4	3	1	15
115	4	4	1	12
114	0	0	1	9
114	0	1	1	15
114	0	2	1	75
114	0	3	1	12
114	0	4	1	24
114	1	0	1	15
114	1	1	1	6
114	1	2	1	66
114	1	3	1	6
114	1	4	1	18
114	2	0	1	75
114	2	1	1	66
114	2	2	1	6
114	2	3	1	60
114	2	4	1	39
114	3	0	1	12
114	3	1	1	6
114	3	2	1	60
114	3	3	1	9
114	3	4	1	15
114	4	0	1	24
114	4	1	1	18
114	4	2	1	39
114	4	3	1	15
114	4	4	1	12
113	0	0	1	9
113	0	1	1	15
113	0	2	1	75
113	0	3	1	12
113	0	4	1	24
113	1	0	1	15
113	1	1	1	6
113	1	2	1	66
113	1	3	1	6
113	1	4	1	18
113	2	0	1	75
113	2	1	1	66
113	2	2	1	6
113	2	3	1	60
113	2	4	1	39
113	3	0	1	12
113	3	1	1	6
113	3	2	1	60
113	3	3	1	9
113	3	4	1	15
113	4	0	1	24
113	4	1	1	18
113	4	2	1	39
113	4	3	1	15
113	4	4	1	12
112	0	0	1	9
112	0	1	1	15
112	0	2	1	75
112	0	3	1	12
112	0	4	1	24
112	1	0	1	15
112	1	1	1	6
112	1	2	1	66
112	1	3	1	6
112	1	4	1	18
112	2	0	1	75
112	2	1	1	66
112	2	2	1	6
112	2	3	1	60
112	2	4	1	39
112	3	0	1	12
112	3	1	1	6
112	3	2	1	60
112	3	3	1	9
112	3	4	1	15
112	4	0	1	24
112	4	1	1	18
112	4	2	1	39
112	4	3	1	15
112	4	4	1	12
111	0	0	1	9
111	0	1	1	15
111	0	2	1	75
111	0	3	1	12
111	0	4	1	24
111	1	0	1	15
111	1	1	1	6
111	1	2	1	66
111	1	3	1	6
111	1	4	1	18
111	2	0	1	75
111	2	1	1	66
111	2	2	1	6
111	2	3	1	60
111	2	4	1	39
111	3	0	1	12
111	3	1	1	6
111	3	2	1	60
111	3	3	1	9
111	3	4	1	15
111	4	0	1	24
111	4	1	1	18
111	4	2	1	39
111	4	3	1	15
111	4	4	1	12
110	0	0	1	9
110	0	1	1	15
110	0	2	1	75
110	0	3	1	12
110	0	4	1	24
110	1	0	1	15
110	1	1	1	6
110	1	2	1	66
110	1	3	1	6
110	1	4	1	18
110	2	0	1	75
110	2	1	1	66
110	2	2	1	6
110	2	3	1	60
110	2	4	1	39
110	3	0	1	12
110	3	1	1	6
110	3	2	1	60
110	3	3	1	9
110	3	4	1	15
110	4	0	1	24
110	4	1	1	18
110	4	2	1	39
110	4	3	1	15
110	4	4	1	12
109	0	0	1	9
109	0	1	1	15
109	0	2	1	75
109	0	3	1	12
109	0	4	1	24
109	1	0	1	15
109	1	1	1	6
109	1	2	1	66
109	1	3	1	6
109	1	4	1	18
109	2	0	1	75
109	2	1	1	66
109	2	2	1	6
109	2	3	1	60
109	2	4	1	39
109	3	0	1	12
109	3	1	1	6
109	3	2	1	60
109	3	3	1	9
109	3	4	1	15
109	4	0	1	24
109	4	1	1	18
109	4	2	1	39
109	4	3	1	15
109	4	4	1	12
108	0	0	1	9
108	0	1	1	15
108	0	2	1	75
108	0	3	1	12
108	0	4	1	24
108	1	0	1	15
108	1	1	1	6
108	1	2	1	66
108	1	3	1	6
108	1	4	1	18
108	2	0	1	75
108	2	1	1	66
108	2	2	1	6
108	2	3	1	60
108	2	4	1	39
108	3	0	1	12
108	3	1	1	6
108	3	2	1	60
108	3	3	1	9
108	3	4	1	15
108	4	0	1	24
108	4	1	1	18
108	4	2	1	39
108	4	3	1	15
108	4	4	1	12
107	0	0	1	9
107	0	1	1	15
107	0	2	1	75
107	0	3	1	12
107	0	4	1	24
107	1	0	1	15
107	1	1	1	6
107	1	2	1	66
107	1	3	1	6
107	1	4	1	18
107	2	0	1	75
107	2	1	1	66
107	2	2	1	6
107	2	3	1	60
107	2	4	1	39
107	3	0	1	12
107	3	1	1	6
107	3	2	1	60
107	3	3	1	9
107	3	4	1	15
107	4	0	1	24
107	4	1	1	18
107	4	2	1	39
107	4	3	1	15
107	4	4	1	12
106	0	0	1	9
106	0	1	1	15
106	0	2	1	75
106	0	3	1	12
106	0	4	1	24
106	1	0	1	15
106	1	1	1	6
106	1	2	1	66
106	1	3	1	6
106	1	4	1	18
106	2	0	1	75
106	2	1	1	66
106	2	2	1	6
106	2	3	1	60
106	2	4	1	39
106	3	0	1	12
106	3	1	1	6
106	3	2	1	60
106	3	3	1	9
106	3	4	1	15
106	4	0	1	24
106	4	1	1	18
106	4	2	1	39
106	4	3	1	15
106	4	4	1	12
105	0	0	1	9
105	0	1	1	15
105	0	2	1	75
105	0	3	1	12
105	0	4	1	24
105	1	0	1	15
105	1	1	1	6
105	1	2	1	66
105	1	3	1	6
105	1	4	1	18
105	2	0	1	75
105	2	1	1	66
105	2	2	1	6
105	2	3	1	60
105	2	4	1	39
105	3	0	1	12
105	3	1	1	6
105	3	2	1	60
105	3	3	1	9
105	3	4	1	15
105	4	0	1	24
105	4	1	1	18
105	4	2	1	39
105	4	3	1	15
105	4	4	1	12
104	0	0	1	9
104	0	1	1	15
104	0	2	1	75
104	0	3	1	12
104	0	4	1	24
104	1	0	1	15
104	1	1	1	6
104	1	2	1	66
104	1	3	1	6
104	1	4	1	18
104	2	0	1	75
104	2	1	1	66
104	2	2	1	6
104	2	3	1	60
104	2	4	1	39
104	3	0	1	12
104	3	1	1	6
104	3	2	1	60
104	3	3	1	9
104	3	4	1	15
104	4	0	1	24
104	4	1	1	18
104	4	2	1	39
104	4	3	1	15
104	4	4	1	12
103	0	0	1	9
103	0	1	1	15
103	0	2	1	75
103	0	3	1	12
103	0	4	1	24
103	1	0	1	15
103	1	1	1	6
103	1	2	1	66
103	1	3	1	6
103	1	4	1	18
103	2	0	1	75
103	2	1	1	66
103	2	2	1	6
103	2	3	1	60
103	2	4	1	39
103	3	0	1	12
103	3	1	1	6
103	3	2	1	60
103	3	3	1	9
103	3	4	1	15
103	4	0	1	24
103	4	1	1	18
103	4	2	1	39
103	4	3	1	15
103	4	4	1	12
102	0	0	1	9
102	0	1	1	15
102	0	2	1	75
102	0	3	1	12
102	0	4	1	24
102	1	0	1	15
102	1	1	1	6
102	1	2	1	66
102	1	3	1	6
102	1	4	1	18
102	2	0	1	75
102	2	1	1	66
102	2	2	1	6
102	2	3	1	60
102	2	4	1	39
102	3	0	1	12
102	3	1	1	6
102	3	2	1	60
102	3	3	1	9
102	3	4	1	15
102	4	0	1	24
102	4	1	1	18
102	4	2	1	39
102	4	3	1	15
102	4	4	1	12
101	0	0	1	9
101	0	1	1	15
101	0	2	1	75
101	0	3	1	12
101	0	4	1	24
101	1	0	1	15
101	1	1	1	6
101	1	2	1	66
101	1	3	1	6
101	1	4	1	18
101	2	0	1	75
101	2	1	1	66
101	2	2	1	6
101	2	3	1	60
101	2	4	1	39
101	3	0	1	12
101	3	1	1	6
101	3	2	1	60
101	3	3	1	9
101	3	4	1	15
101	4	0	1	24
101	4	1	1	18
101	4	2	1	39
101	4	3	1	15
101	4	4	1	12
100	0	0	1	9
100	0	1	1	15
100	0	2	1	75
100	0	3	1	12
100	0	4	1	24
100	1	0	1	15
100	1	1	1	6
100	1	2	1	66
100	1	3	1	6
100	1	4	1	18
100	2	0	1	75
100	2	1	1	66
100	2	2	1	6
100	2	3	1	60
100	2	4	1	39
100	3	0	1	12
100	3	1	1	6
100	3	2	1	60
100	3	3	1	9
100	3	4	1	15
100	4	0	1	24
100	4	1	1	18
100	4	2	1	39
100	4	3	1	15
100	4	4	1	12
99	0	0	1	9
99	0	1	1	15
99	0	2	1	75
99	0	3	1	12
99	0	4	1	24
99	1	0	1	15
99	1	1	1	6
99	1	2	1	66
99	1	3	1	6
99	1	4	1	18
99	2	0	1	75
99	2	1	1	66
99	2	2	1	6
99	2	3	1	60
99	2	4	1	39
99	3	0	1	12
99	3	1	1	6
99	3	2	1	60
99	3	3	1	9
99	3	4	1	15
99	4	0	1	24
99	4	1	1	18
99	4	2	1	39
99	4	3	1	15
99	4	4	1	12
98	0	0	1	9
98	0	1	1	15
98	0	2	1	75
98	0	3	1	12
98	0	4	1	24
98	1	0	1	15
98	1	1	1	6
98	1	2	1	66
98	1	3	1	6
98	1	4	1	18
98	2	0	1	75
98	2	1	1	66
98	2	2	1	6
98	2	3	1	60
98	2	4	1	39
98	3	0	1	12
98	3	1	1	6
98	3	2	1	60
98	3	3	1	9
98	3	4	1	15
98	4	0	1	24
98	4	1	1	18
98	4	2	1	39
98	4	3	1	15
98	4	4	1	12
97	0	0	1	9
97	0	1	1	15
97	0	2	1	75
97	0	3	1	12
97	0	4	1	24
97	1	0	1	15
97	1	1	1	6
97	1	2	1	66
97	1	3	1	6
97	1	4	1	18
97	2	0	1	75
97	2	1	1	66
97	2	2	1	6
97	2	3	1	60
97	2	4	1	39
97	3	0	1	12
97	3	1	1	6
97	3	2	1	60
97	3	3	1	9
97	3	4	1	15
97	4	0	1	24
97	4	1	1	18
97	4	2	1	39
97	4	3	1	15
97	4	4	1	12
96	0	0	1	9
96	0	1	1	15
96	0	2	1	75
96	0	3	1	12
96	0	4	1	24
96	1	0	1	15
96	1	1	1	6
96	1	2	1	66
96	1	3	1	6
96	1	4	1	18
96	2	0	1	75
96	2	1	1	66
96	2	2	1	6
96	2	3	1	60
96	2	4	1	39
96	3	0	1	12
96	3	1	1	6
96	3	2	1	60
96	3	3	1	9
96	3	4	1	15
96	4	0	1	24
96	4	1	1	18
96	4	2	1	39
96	4	3	1	15
96	4	4	1	12
95	0	0	1	9
95	0	1	1	15
95	0	2	1	75
95	0	3	1	12
95	0	4	1	24
95	1	0	1	15
95	1	1	1	6
95	1	2	1	66
95	1	3	1	6
95	1	4	1	18
95	2	0	1	75
95	2	1	1	66
95	2	2	1	6
95	2	3	1	60
95	2	4	1	39
95	3	0	1	12
95	3	1	1	6
95	3	2	1	60
95	3	3	1	9
95	3	4	1	15
95	4	0	1	24
95	4	1	1	18
95	4	2	1	39
95	4	3	1	15
95	4	4	1	12
94	0	0	1	9
94	0	1	1	15
94	0	2	1	75
94	0	3	1	12
94	0	4	1	24
94	1	0	1	15
94	1	1	1	6
94	1	2	1	66
94	1	3	1	6
94	1	4	1	18
94	2	0	1	75
94	2	1	1	66
94	2	2	1	6
94	2	3	1	60
94	2	4	1	39
94	3	0	1	12
94	3	1	1	6
94	3	2	1	60
94	3	3	1	9
94	3	4	1	15
94	4	0	1	24
94	4	1	1	18
94	4	2	1	39
94	4	3	1	15
94	4	4	1	12
93	0	0	1	9
93	0	1	1	15
93	0	2	1	75
93	0	3	1	12
93	0	4	1	24
93	1	0	1	15
93	1	1	1	6
93	1	2	1	66
93	1	3	1	6
93	1	4	1	18
93	2	0	1	75
93	2	1	1	66
93	2	2	1	6
93	2	3	1	60
93	2	4	1	39
93	3	0	1	12
93	3	1	1	6
93	3	2	1	60
93	3	3	1	9
93	3	4	1	15
93	4	0	1	24
93	4	1	1	18
93	4	2	1	39
93	4	3	1	15
93	4	4	1	12
92	0	0	1	9
92	0	1	1	15
92	0	2	1	75
92	0	3	1	12
92	0	4	1	24
92	1	0	1	15
92	1	1	1	6
92	1	2	1	66
92	1	3	1	6
92	1	4	1	18
92	2	0	1	75
92	2	1	1	66
92	2	2	1	6
92	2	3	1	60
92	2	4	1	39
92	3	0	1	12
92	3	1	1	6
92	3	2	1	60
92	3	3	1	9
92	3	4	1	15
92	4	0	1	24
92	4	1	1	18
92	4	2	1	39
92	4	3	1	15
92	4	4	1	12
91	0	0	1	9
91	0	1	1	15
91	0	2	1	75
91	0	3	1	12
91	0	4	1	24
91	1	0	1	15
91	1	1	1	6
91	1	2	1	66
91	1	3	1	6
91	1	4	1	18
91	2	0	1	75
91	2	1	1	66
91	2	2	1	6
91	2	3	1	60
91	2	4	1	39
91	3	0	1	12
91	3	1	1	6
91	3	2	1	60
91	3	3	1	9
91	3	4	1	15
91	4	0	1	24
91	4	1	1	18
91	4	2	1	39
91	4	3	1	15
91	4	4	1	12
90	0	0	1	9
90	0	1	1	15
90	0	2	1	75
90	0	3	1	12
90	0	4	1	24
90	1	0	1	15
90	1	1	1	6
90	1	2	1	66
90	1	3	1	6
90	1	4	1	18
90	2	0	1	75
90	2	1	1	66
90	2	2	1	6
90	2	3	1	60
90	2	4	1	39
90	3	0	1	12
90	3	1	1	6
90	3	2	1	60
90	3	3	1	9
90	3	4	1	15
90	4	0	1	24
90	4	1	1	18
90	4	2	1	39
90	4	3	1	15
90	4	4	1	12
89	0	0	1	9
89	0	1	1	15
89	0	2	1	75
89	0	3	1	12
89	0	4	1	24
89	1	0	1	15
89	1	1	1	6
89	1	2	1	66
89	1	3	1	6
89	1	4	1	18
89	2	0	1	75
89	2	1	1	66
89	2	2	1	6
89	2	3	1	60
89	2	4	1	39
89	3	0	1	12
89	3	1	1	6
89	3	2	1	60
89	3	3	1	9
89	3	4	1	15
89	4	0	1	24
89	4	1	1	18
89	4	2	1	39
89	4	3	1	15
89	4	4	1	12
88	0	0	1	9
88	0	1	1	15
88	0	2	1	75
88	0	3	1	12
88	0	4	1	24
88	1	0	1	15
88	1	1	1	6
88	1	2	1	66
88	1	3	1	6
88	1	4	1	18
88	2	0	1	75
88	2	1	1	66
88	2	2	1	6
88	2	3	1	60
88	2	4	1	39
88	3	0	1	12
88	3	1	1	6
88	3	2	1	60
88	3	3	1	9
88	3	4	1	15
88	4	0	1	24
88	4	1	1	18
88	4	2	1	39
88	4	3	1	15
88	4	4	1	12
87	0	0	1	9
87	0	1	1	15
87	0	2	1	75
87	0	3	1	12
87	0	4	1	24
87	1	0	1	15
87	1	1	1	6
87	1	2	1	66
87	1	3	1	6
87	1	4	1	18
87	2	0	1	75
87	2	1	1	66
87	2	2	1	6
87	2	3	1	60
87	2	4	1	39
87	3	0	1	12
87	3	1	1	6
87	3	2	1	60
87	3	3	1	9
87	3	4	1	15
87	4	0	1	24
87	4	1	1	18
87	4	2	1	39
87	4	3	1	15
87	4	4	1	12
86	0	0	1	9
86	0	1	1	15
86	0	2	1	75
86	0	3	1	12
86	0	4	1	24
86	1	0	1	15
86	1	1	1	6
86	1	2	1	66
86	1	3	1	6
86	1	4	1	18
86	2	0	1	75
86	2	1	1	66
86	2	2	1	6
86	2	3	1	60
86	2	4	1	39
86	3	0	1	12
86	3	1	1	6
86	3	2	1	60
86	3	3	1	9
86	3	4	1	15
86	4	0	1	24
86	4	1	1	18
86	4	2	1	39
86	4	3	1	15
86	4	4	1	12
85	0	0	1	9
85	0	1	1	15
85	0	2	1	75
85	0	3	1	12
85	0	4	1	24
85	1	0	1	15
85	1	1	1	6
85	1	2	1	66
85	1	3	1	6
85	1	4	1	18
85	2	0	1	75
85	2	1	1	66
85	2	2	1	6
85	2	3	1	60
85	2	4	1	39
85	3	0	1	12
85	3	1	1	6
85	3	2	1	60
85	3	3	1	9
85	3	4	1	15
85	4	0	1	24
85	4	1	1	18
85	4	2	1	39
85	4	3	1	15
85	4	4	1	12
84	0	0	1	9
84	0	1	1	15
84	0	2	1	75
84	0	3	1	12
84	0	4	1	24
84	1	0	1	15
84	1	1	1	6
84	1	2	1	66
84	1	3	1	6
84	1	4	1	18
84	2	0	1	75
84	2	1	1	66
84	2	2	1	6
84	2	3	1	60
84	2	4	1	39
84	3	0	1	12
84	3	1	1	6
84	3	2	1	60
84	3	3	1	9
84	3	4	1	15
84	4	0	1	24
84	4	1	1	18
84	4	2	1	39
84	4	3	1	15
84	4	4	1	12
83	0	0	1	9
83	0	1	1	15
83	0	2	1	75
83	0	3	1	12
83	0	4	1	24
83	1	0	1	15
83	1	1	1	6
83	1	2	1	66
83	1	3	1	6
83	1	4	1	18
83	2	0	1	75
83	2	1	1	66
83	2	2	1	6
83	2	3	1	60
83	2	4	1	39
83	3	0	1	12
83	3	1	1	6
83	3	2	1	60
83	3	3	1	9
83	3	4	1	15
83	4	0	1	24
83	4	1	1	18
83	4	2	1	39
83	4	3	1	15
83	4	4	1	12
82	0	0	1	9
82	0	1	1	15
82	0	2	1	75
82	0	3	1	12
82	0	4	1	24
82	1	0	1	15
82	1	1	1	6
82	1	2	1	66
82	1	3	1	6
82	1	4	1	18
82	2	0	1	75
82	2	1	1	66
82	2	2	1	6
82	2	3	1	60
82	2	4	1	39
82	3	0	1	12
82	3	1	1	6
82	3	2	1	60
82	3	3	1	9
82	3	4	1	15
82	4	0	1	24
82	4	1	1	18
82	4	2	1	39
82	4	3	1	15
82	4	4	1	12
81	0	0	1	9
81	0	1	1	15
81	0	2	1	75
81	0	3	1	12
81	0	4	1	24
81	1	0	1	15
81	1	1	1	6
81	1	2	1	66
81	1	3	1	6
81	1	4	1	18
81	2	0	1	75
81	2	1	1	66
81	2	2	1	6
81	2	3	1	60
81	2	4	1	39
81	3	0	1	12
81	3	1	1	6
81	3	2	1	60
81	3	3	1	9
81	3	4	1	15
81	4	0	1	24
81	4	1	1	18
81	4	2	1	39
81	4	3	1	15
81	4	4	1	12
80	0	0	1	9
80	0	1	1	15
80	0	2	1	75
80	0	3	1	12
80	0	4	1	24
80	1	0	1	15
80	1	1	1	6
80	1	2	1	66
80	1	3	1	6
80	1	4	1	18
80	2	0	1	75
80	2	1	1	66
80	2	2	1	6
